"address","in","ratio","currentHoldings","lastHoldings","lastWeekPayout","dif","cre8rPrice","basicBribe","out","bogusestBribe","basicBoost","boostedBribe","boostedBonus","payoutUSD","payoutCre8r"
"0x212f7d290dd23d0Df08e9f9959758ed4Eb6705E9","",0.004297038739577148,57452.363883268976,67529.01679464962,1384.631989,-11461.284900380648,0.0158,40.17278872506498,"",20.08639436253249,0,50.21598590633123,0,20.08639436253249,1271.290782438765
"0xbBAe5A2F532be8B55a2E188D4fD8d960b25020DB","",0.0004076076053451366,0,0,0,0,0.0158,3.8107020217069767,"",1.9053510108534883,0,4.763377527133721,0,1.9053510108534883,120.5918361299676
"0x92D010aaD4fd7Eed3f8f1B61701aEd63c5d94B9c","",0.0018525225252181167,0,0,0,0,0.0158,17.319135461491022,"",8.659567730745511,0,21.648919326863776,0,8.659567730745511,548.0739070092095
"0x3e6EdBa22D9cE22a7168406d26598AE20FE08e41","",0.001213549065430963,2390.2865029083528,1601.8936523498573,499.1500995,289.2427510584953,0.0158,11.345406259440788,"",0,0,14.181757824300984,0,14.181757824300984,897.5796091329736
"0x5bfFb5180e0AeDa7cE4108A92dA993809D802852","",0.0017659102708796454,27864.059787884264,25743.4301184745,0,2120.629669409762,0.0158,16.50940206009204,"",0,18.160342266101246,20.63675257511505,0,18.160342266101246,1149.3887510190661
"0xf38b07B8ac72Ad70806E902c2ecFb7EdD36cA3f5","",0.0030606288519378537,11553.735908297067,7965.298765303775,1044.536897,2543.900245993291,0.0158,28.61365784354947,"",0,0,35.76707230443684,0,35.76707230443684,2263.738753445369
"0xE7026eaD5Ce701558Bdd20B85aD0F4A8C47F09e2","",0.002339251429843124,4138.3557047127415,0,726.8855552,3411.4701495127415,0.0158,21.869538340522745,"",0,0,27.336922925653433,29.523876759705708,27.336922925653433,1730.1849952945208
"0xcc7cf14f0F7C345873D57CD939fC93796b455B4D","",0.0010194657680663605,0,0,0,0,0.0158,9.530931740446949,"",4.7654658702234745,0,11.913664675558685,0,4.7654658702234745,301.61176393819454
"0x721272F9488F50B5429FeB55F42C252f9257CeB2","",0.0020273765237044856,0,0,0,0,0.0158,18.95383627864422,"",9.47691813932211,0,23.692295348305276,0,9.47691813932211,599.8049455267158
"0xd5251F5e442C403310435FB5ceB0a5500D8D36e3","",0.0004938763455446366,452.26353209599995,452.26353209599995,0,0,0.0158,4.617223927523697,"",0,5.078946320276067,5.771529909404621,0,5.078946320276067,321.4522987516498
"0x6410BAC85BA91F23E7fd31a3994048EA2486f063","",0.0017788493215391457,1864.0124191399998,0,227.3185877,1636.6938314399997,0.0158,16.630368562827865,"",0,0,20.787960703534832,22.45099755981762,20.787960703534832,1315.693715413597
"0xD08CfBbDd9a2feE11bbDFa2430B5e94B02726062","",0.0016166464733619022,41000,57399.99999999999,0,-16399.999999999993,0.0158,15.113942683207002,"",7.556971341603501,16.625336951527704,0,0,7.556971341603501,478.2893254179431
"0x9CED3bDC0e6ff65C3f072b0b5527184843Ed4eaf","",0.0014520066494995722,1834.9640279539997,1227.8241952719998,0,607.1398326819999,0.0158,13.574733646333359,"",0,14.932207010966696,16.9684170579167,18.325890422550035,14.932207010966696,945.0763930991578
"0xAa560Ad63cde52ac6249C493642CBd3Dc7E0B7a2","",0.0014376333609382897,2883.71437072252,6373.546717458571,449.5983057,-3939.4306524360513,0.0158,13.440358529037203,"",6.720179264518602,0,0,0,6.720179264518602,425.3278015518102
"0x8Df2F71eC1948Eb7c497ffb51F1522F5B06A7A07","",0.0012678751142113905,14.584642869645437,14.584642869645437,174.625133,-174.625133,0.0158,11.853297626540368,"",5.926648813270184,0,0,0,5.926648813270184,375.10435527026476
"0x7AB92Ce66C975c9e2daBBB9C682A794EB0a7425b","",0.0009177831858240133,0,0,0,0,0.0158,8.580306637671445,"",4.290153318835722,0,10.725383297089305,0,4.290153318835722,271.52869106555204
"0x7D13Cf5cBbCff7E486FdbaD944E07B2986B543e8","",0.0008976224366421765,0,0,0,0,0.0158,8.391824856029267,"",4.195912428014633,0,10.489781070036583,0,4.195912428014633,265.5640777224451
"0xe9500FfC50Ee8528E983ae83E2Cd4D5b3D678fa3","",0.0008733704639538067,0,0,0,0,0.0158,8.16509444142942,"",4.08254722071471,0,10.206368051786775,0,4.08254722071471,258.3890646021968
"0xA0ebF4f41BA800A534883DaEb0b661029986385c","",0.00042449252299572507,1655.4371834086703,1655.4371834086703,0,0,0.0158,3.9685582269977773,"",0,4.365414049697556,4.9606977837472215,0,4.365414049697556,276.2920284618706
"0x77E395cCB0f042083F389404f3459DAD40B6D552","",0.0004026069853632155,0,0,0,0,0.0158,3.7639514890255286,"",1.8819757445127643,0,4.704939361281911,0,1.8819757445127643,119.11238889321292
"0x0E6bc05352AcF3098d14BF760283f0cc6d6Fea08","",0.00019998209686573952,1901.5157139895352,1885.4559303777617,179.8249087,-163.76512508822657,0.0158,1.8696220846669414,"",0,0,2.3370276058336765,0,2.3370276058336765,147.91313960972636
"0x49d62272371bf192Fc722AeD307c97d00dcC3D30","",0.0007747460251696571,0,3469.3568649199997,0,-3469.3568649199997,0.0158,7.243059760682365,"",3.6215298803411824,0,0,0,3.6215298803411824,229.21075192032797
"0xB1F4E4b9A137eD083c07a68620C88FC27f251040","",0.0004891242163416732,174.2352716490322,0,84.56561182,89.6696598290322,0.0158,4.572796522039414,"",0,0,5.7159956525492674,6.173275304753209,5.7159956525492674,361.7718767436245
"0x7FDfD9133b3bDAc66A1cA07da1A07090c54f7c5c","",0.0006690485263591742,0,0,0,0,0.0158,6.254899414494939,"",3.1274497072474694,0,7.818624268118674,0,3.1274497072474694,197.93985488908032
