"address","in","ratio","currentHoldings","lastHoldings","lastWeekPayoutInCRE8R","dif","cre8rPrice","basicBribe","out","bogusestBribe","basicBoost","boostedBribe","boostedBonus","boostedBonanza","payoutUSD","payoutCre8r","payoutCre8rInUSD","basicBoost2AmpInUSD","boostedBonus2AmpInUSD"
"0xA5d896AcCC301fcaA21f03592269310e7444AA40","",0.3150633587384281,1287908.6645275035,1178431.232212045,93893.27843704389,15584.15387841477,0.009527,685.3463996171274,"",0,0,856.6829995214093,0,0,856.6829995214093,89921.59121669039,856.6829995214093,753.8810395788403,0
"0xE221D5371EF7334a76aAC4f70b94DD80d1C18a00","",0.2738300572208307,722362.5455758066,649544.637795419,79508.95694374408,-6691.049163356423,0.009527,595.6530285676743,"",0,0,744.5662857095929,0,0,744.5662857095929,78153.27865115911,744.5662857095929,655.2183314244418,0
"0x43C4fF14DAe2Fbb389Dd94498C3D610A0c69a89d","",0.00251981765737774,1414.3183345008879,73902.13919999999,59764.28937146534,-132252.11023696445,0.009527,5.481271976819258,"",2.740635988409629,0,0,0,0,2.740635988409629,287.6704091959304,2.740635988409629,0,0
"0x63DF7d9D7795883d56cA290f94aba8a6AA4F6f22","",0.1901419121266682,395269.52646353614,392822.4918066616,0,2447.0346568745445,0.009527,413.6091083841863,"",0,454.97001922260495,517.0113854802329,0,0,517.0113854802329,54268.01569016824,517.0113854802329,454.97001922260495,0
"0xeD4DBA0795965119D187DA57E080069Cd3415650","",0.11368093561523812,0,0,12378.07351845511,-12378.07351845511,0.009527,247.2861974206688,"",123.6430987103344,0,0,0,0,309.107746775836,32445.444187659912,309.107746775836,0,0
"0xf78da0B8Ae888C318e1A19415d593729A61Ac0c3","",0.03741880429776903,1707599.690679427,1681094.507941199,10090.166502505106,16415.016235722927,0.009527,81.3958275127282,"",0,0,101.74478439091025,0,0,101.74478439091025,10679.624686775505,101.74478439091025,89.53541026400103,0
"0xf903672BA62039591812141eecB4CFd9416CfC83","",0.00017990582996797275,0,0,0,0,0.009527,0.3913429137948267,"",0.19567145689741336,0,0,0,0,0.19567145689741336,20.53862253567895,0.19567145689741336,0,0
"0x564E67F219d0aA971f76DA43bd96043740244b51","",0.005769610913706004,0,0,0,0,0.009527,12.550434562538058,"",6.275217281269029,0,0,0,0,6.275217281269029,658.6771576854234,6.275217281269029,0,0
"0x3e6EdBa22D9cE22a7168406d26598AE20FE08e41","",0.002375591073695011,7052.4328991614875,6418.705199819904,504.7071623164304,129.02053702515332,0.009527,5.167540890310717,"",0,0,6.459426112888397,0,0,6.459426112888397,678.0126076297257,6.459426112888397,5.684294979341789,0
"0x3624DBD5981710a26C0AcD30d96863340b432F96","",0.01298398945625484,12367.770444551998,8618.085126528,3810.65581142619,-60.970493402192005,0.009527,28.243622051584673,"",0,0,35.30452756448084,0,0,35.30452756448084,3705.7339733894028,35.30452756448084,31.06798425674314,0
